Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
1.599965	10.489021	8.335739	-45.850418
1.600965	10.452164	8.474847	-45.851463
1.601965	10.403021	8.625548	-45.851986
1.602965	10.353879	8.753065	-45.852509
1.603965	10.304736	8.845804	-45.853032
1.604965	10.267879	8.950135	-45.854077
1.605965	10.231022	9.042874	-45.855123
1.606965	10.206451	9.124021	-45.856168
1.607965	10.181879	9.205168	-45.857213
1.608965	10.157308	9.286315	-45.858259
1.609965	10.157308	9.367461	-45.858782
1.610965	10.157308	9.425423	-45.859304
1.611965	10.157308	9.483385	-45.860350
1.612965	10.157308	9.518162	-45.861395
1.613965	10.169594	9.552940	-45.861918
1.614965	10.194165	9.576124	-45.862441
1.615965	10.218736	9.610901	-45.863486
1.616965	10.255593	9.587717	-45.864532
1.617965	10.304736	9.564532	-45.865577
1.618965	10.353879	9.506570	-45.866623
1.619965	10.415307	9.448608	-45.867668
1.620965	10.476736	9.425423	-45.868713
1.621965	10.501307	9.390646	-45.868713
1.622965	10.501307	9.355869	-45.868713
1.623965	10.501307	9.321092	-45.868713
1.624965	10.489021	9.286315	-45.868713
1.625965	10.476736	9.228353	-45.868713
1.626965	10.452164	9.170391	-45.870282
1.627965	10.427593	9.135614	-45.871850
1.628965	10.390736	9.100836	-45.872373
1.629965	10.353879	9.077652	-45.872895
1.630965	10.329307	9.054467	-45.873418
1.631965	10.292450	9.066059	-45.873941
1.632965	10.255593	9.066059	-45.873418
1.633965	10.218736	9.089244	-45.873418
1.634965	10.169594	9.100836	-45.873941
1.635965	10.120451	9.112429	-45.874464
1.636965	10.046737	9.124021	-45.874986
